"","mu1","mu2"
"6377",2,-2
"6378",2,-2
"6379",2,-2
"6380",2,-2
"6381",7,-10
"6382",7,-10
"6383",7,-10
"6384",7,-10
"6385",7,-10
"6386",7,-10
"6387",7,-10
"6388",7,-10
"6389",7,-10
"6390",7,-10
"6391",-5,14
"6392",-5,14
"6393",-5,14
"6394",-5,14
"6395",-5,14
"6396",-5,14
"6397",-5,14
"6398",-5,14
"6399",-5,14
"6400",-5,14
"6401",7,-2
"6402",7,-2
"6403",7,-2
"6404",7,-2
"6405",7,-2
"6406",7,-2
"6407",7,-2
"6408",7,-2
"6409",7,-2
"6410",7,-2
"6411",4,-12
"6412",4,-12
"6413",4,-12
"6414",4,-12
"6415",4,-12
"6416",4,-12
"6417",4,-12
"6418",4,-12
"6419",4,-12
"6420",4,-12
"6421",1,-7
"6422",1,-7
"6423",1,-7
"6424",1,-7
"6425",1,-7
"6426",1,-7
"6427",1,-7
"6428",1,-7
"6429",1,-7
"6430",1,-7
"6431",-1,-17
"6432",-1,-17
"6433",-1,-17
"6434",-1,-17
"6435",-1,-17
"6436",-1,-17
"6437",-1,-17
"6438",-1,-17
"6439",-1,-17
"6440",-1,-17
"6441",8,-15
"6442",8,-15
"6443",8,-15
"6444",8,-15
"6445",8,-15
"6446",8,-15
"6447",8,-15
"6448",8,-15
"6449",8,-15
"6450",8,-15
"6451",-7,0
"6452",-7,0
"6453",-7,0
"6454",-7,0
"6455",-7,0
"6456",-7,0
"6457",-7,0
"6458",-7,0
"6459",-7,0
"6460",-7,0
"6461",10,-8
"6462",10,-8
"6463",10,-8
"6464",10,-8
"6465",10,-8
"6466",10,-8
"6467",10,-8
"6468",10,-8
"6469",10,-8
"6470",10,-8
"6471",8,-5
"6472",8,-5
"6473",8,-5
"6474",8,-5
"6475",8,-5
"6476",8,-5
"6477",8,-5
"6478",8,-5
"6479",8,-5
"6480",8,-5
"6481",-5,-6
"6482",-5,-6
"6483",-5,-6
"6484",-5,-6
"6485",-5,-6
"6486",-5,-6
"6487",-5,-6
"6488",-5,-6
"6489",-5,-6
"6490",-5,-6
"6491",-1,-2
"6492",-1,-2
"6493",-1,-2
"6494",-1,-2
"6495",-1,-2
"6496",-1,-2
"6497",-1,-2
"6498",-1,-2
"6499",-1,-2
"6500",-1,-2
"6501",0,6
"6502",0,6
"6503",0,6
"6504",0,6
"6505",0,6
"6506",0,6
"6507",0,6
"6508",0,6
"6509",0,6
"6510",0,6
"6511",5,-15
"6512",5,-15
"6513",5,-15
"6514",5,-15
"6515",5,-15
"6516",5,-15
"6517",5,-15
"6518",5,-15
"6519",5,-15
"6520",5,-15
"6521",-16,2
"6522",-16,2
"6523",-16,2
"6524",-16,2
"6525",-16,2
"6526",-16,2
"6527",-16,2
"6528",-16,2
"6529",-16,2
"6530",-16,2
"6531",4,-12
"6532",4,-12
"6533",4,-12
"6534",4,-12
"6535",4,-12
"6536",4,-12
"6537",4,-12
"6538",4,-12
"6539",4,-12
"6540",4,-12
"6541",9,4
"6542",9,4
"6543",9,4
"6544",9,4
"6545",9,4
"6546",9,4
"6547",9,4
"6548",9,4
"6549",9,4
"6550",9,4
"6551",-5,-20
"6552",-5,-20
"6553",-5,-20
"6554",-5,-20
"6555",-5,-20
"6556",-5,-20
"6557",-5,-20
"6558",-5,-20
"6559",-5,-20
"6560",-5,-20
"6561",-4,-6
"6562",-4,-6
"6563",-4,-6
"6564",-4,-6
"6565",-4,-6
"6566",-4,-6
"6567",-4,-6
"6568",-4,-6
"6569",-4,-6
"6570",-4,-6
"6571",-11,11
"6572",-11,11
"6573",-11,11
"6574",-11,11
"6575",-11,11
"6576",-11,11
"6577",-11,11
"6578",-11,11
"6579",-11,11
"6580",-11,11
"6581",6,-11
"6582",6,-11
"6583",6,-11
"6584",6,-11
"6585",6,-11
"6586",6,-11
"6587",6,-11
"6588",6,-11
"6589",6,-11
"6590",6,-11
"6591",-3,-6
"6592",-3,-6
"6593",-3,-6
"6594",-3,-6
"6595",-3,-6
"6596",-3,-6
"6597",-3,-6
"6598",-3,-6
"6599",-3,-6
"6600",-3,-6
"6601",13,6
"6602",13,6
"6603",13,6
"6604",13,6
"6605",13,6
"6606",13,6
"6607",13,6
"6608",13,6
"6609",13,6
"6610",13,6
"6611",17,0
"6612",17,0
"6613",17,0
"6614",17,0
"6615",17,0
"6616",17,0
"6617",17,0
"6618",17,0
"6619",17,0
"6620",17,0
"6621",-5,-3
"6622",-5,-3
"6623",-5,-3
"6624",-5,-3
"6625",-5,-3
"6626",-5,-3
"6627",-5,-3
"6628",-5,-3
"6629",-5,-3
"6630",-5,-3
"6631",9,-6
"6632",9,-6
"6633",9,-6
"6634",9,-6
"6635",9,-6
"6636",9,-6
"6637",9,-6
"6638",9,-6
"6639",9,-6
"6640",9,-6
"6641",-3,2
"6642",-3,2
"6643",-3,2
"6644",-3,2
"6645",-3,2
"6646",-3,2
"6647",-3,2
"6648",-3,2
"6649",-3,2
"6650",-3,2
"6651",1,8
"6652",1,8
"6653",1,8
"6654",1,8
"6655",1,8
"6656",1,8
"6657",1,8
"6658",1,8
"6659",1,8
"6660",1,8
"6661",4,0
"6662",4,0
"6663",4,0
"6664",4,0
"6665",4,0
"6666",4,0
"6667",4,0
"6668",4,0
"6669",4,0
"6670",4,0
"6671",-1,-3
"6672",-1,-3
"6673",-1,-3
"6674",-1,-3
"6675",-1,-3
"6676",-1,-3
"6677",-1,-3
"6678",-1,-3
"6679",-1,-3
"6680",-1,-3
"6681",-2,10
"6682",-2,10
"6683",-2,10
"6684",-2,10
"6685",-2,10
"6686",-2,10
"6687",-2,10
"6688",-2,10
"6689",-2,10
"6690",-2,10
"6691",30,-5
"6692",30,-5
"6693",30,-5
"6694",30,-5
"6695",30,-5
"6696",30,-5
"6697",30,-5
"6698",30,-5
"6699",30,-5
"6700",30,-5
"6701",8,-1
"6702",8,-1
"6703",8,-1
"6704",8,-1
"6705",8,-1
"6706",8,-1
"6707",8,-1
"6708",8,-1
"6709",8,-1
"6710",8,-1
"6711",0,-5
"6712",0,-5
"6713",0,-5
"6714",0,-5
"6715",0,-5
"6716",0,-5
"6717",0,-5
"6718",0,-5
"6719",0,-5
"6720",0,-5
"6721",0,1
"6722",0,1
"6723",0,1
"6724",0,1
"6725",0,1
"6726",0,1
"6727",0,1
"6728",0,1
"6729",0,1
"6730",0,1
"6731",-4,9
"6732",-4,9
"6733",-4,9
"6734",-4,9
"6735",-4,9
"6736",-4,9
"6737",-4,9
"6738",-4,9
"6739",-4,9
"6740",-4,9
"6741",-2,15
"6742",-2,15
"6743",-2,15
"6744",-2,15
"6745",-2,15
"6746",-2,15
"6747",-2,15
"6748",-2,15
"6749",-2,15
"6750",-2,15
"6751",3,17
"6752",3,17
"6753",3,17
"6754",3,17
"6755",3,17
"6756",3,17
"6757",3,17
"6758",3,17
"6759",3,17
"6760",3,17
"6761",2,-4
"6762",2,-4
"6763",2,-4
"6764",2,-4
"6765",2,-4
"6766",2,-4
"6767",2,-4
"6768",2,-4
"6769",2,-4
"6770",2,-4
"6771",-14,2
"6772",-14,2
"6773",-14,2
"6774",-14,2
"6775",-14,2
"6776",-14,2
"6777",-14,2
"6778",-14,2
"6779",-14,2
"6780",-14,2
"6781",-12,7
"6782",-12,7
"6783",-12,7
"6784",-12,7
"6785",-12,7
"6786",-12,7
"6787",-12,7
"6788",-12,7
"6789",-12,7
"6790",-12,7
"6791",-9,-2
"6792",-9,-2
"6793",-9,-2
"6794",-9,-2
"6795",-9,-2
"6796",-9,-2
"6797",-9,-2
"6798",-9,-2
"6799",-9,-2
"6800",-9,-2
"6801",12,-10
"6802",12,-10
"6803",12,-10
"6804",12,-10
"6805",12,-10
"6806",12,-10
"6807",12,-10
"6808",12,-10
"6809",12,-10
"6810",12,-10
"6811",-2,11
"6812",-2,11
"6813",-2,11
"6814",-2,11
"6815",-2,11
"6816",-2,11
"6817",-2,11
"6818",-2,11
"6819",-2,11
"6820",-2,11
"6821",-7,5
"6822",-7,5
"6823",-7,5
"6824",-7,5
"6825",-7,5
"6826",-7,5
"6827",-7,5
"6828",-7,5
"6829",-7,5
"6830",-7,5
"6831",-3,-3
"6832",-3,-3
"6833",-3,-3
"6834",-3,-3
"6835",-3,-3
"6836",-3,-3
"6837",-3,-3
"6838",-3,-3
"6839",-3,-3
"6840",-3,-3
"6841",12,-2
"6842",12,-2
"6843",12,-2
"6844",12,-2
"6845",12,-2
"6846",12,-2
"6847",12,-2
"6848",12,-2
"6849",12,-2
"6850",12,-2
"6851",3,0
"6852",3,0
"6853",3,0
"6854",3,0
"6855",3,0
"6856",3,0
"6857",3,0
"6858",3,0
"6859",3,0
"6860",3,0
"6861",-2,5
"6862",-2,5
"6863",-2,5
"6864",-2,5
"6865",-2,5
"6866",-2,5
"6867",-2,5
"6868",-2,5
"6869",-2,5
"6870",-2,5
"6871",-1,3
"6872",-1,3
"6873",-1,3
"6874",-1,3
"6875",-1,3
"6876",-1,3
"6877",-1,3
"6878",-1,3
"6879",-1,3
"6880",-1,3
"6881",-1,3
"6882",-1,3
"6883",-1,3
"6884",-1,3
"6885",-1,3
"6886",-1,3
"6887",-1,3
"6888",-1,3
"6889",-1,3
"6890",-1,3
"6891",16,-5
"6892",16,-5
"6893",16,-5
"6894",16,-5
"6895",16,-5
"6896",16,-5
"6897",16,-5
"6898",16,-5
"6899",16,-5
"6900",16,-5
"6901",-5,7
"6902",-5,7
"6903",-5,7
"6904",-5,7
"6905",-5,7
"6906",-5,7
"6907",-5,7
"6908",-5,7
"6909",-5,7
"6910",-5,7
"6911",10,-3
"6912",10,-3
"6913",10,-3
"6914",10,-3
"6915",10,-3
"6916",10,-3
"6917",10,-3
"6918",10,-3
"6919",10,-3
"6920",10,-3
"6921",-3,-22
"6922",-3,-22
"6923",-3,-22
"6924",-3,-22
"6925",-3,-22
"6926",-3,-22
"6927",-3,-22
"6928",-3,-22
"6929",-3,-22
"6930",-3,-22
"6931",-10,0
"6932",-10,0
"6933",-10,0
"6934",-10,0
"6935",-10,0
"6936",-10,0
"6937",-10,0
"6938",-10,0
"6939",-10,0
"6940",-10,0
"6941",16,-10
"6942",16,-10
"6943",16,-10
"6944",16,-10
"6945",16,-10
"6946",16,-10
"6947",16,-10
"6948",16,-10
"6949",16,-10
"6950",16,-10
"6951",-1,0
"6952",-1,0
"6953",-1,0
"6954",-1,0
"6955",-1,0
"6956",-1,0
"6957",-1,0
"6958",-1,0
"6959",-1,0
"6960",-1,0
"6961",-4,8
"6962",-4,8
"6963",-4,8
"6964",-4,8
"6965",-4,8
"6966",-4,8
"6967",-4,8
"6968",-4,8
"6969",-4,8
"6970",-4,8
"6971",7,4
"6972",7,4
"6973",7,4
"6974",7,4
"6975",7,4
"6976",7,4
"6977",7,4
"6978",7,4
"6979",7,4
"6980",7,4
"6981",12,12
"6982",12,12
"6983",12,12
"6984",12,12
"6985",12,12
"6986",12,12
"6987",12,12
"6988",12,12
"6989",12,12
"6990",12,12
"6991",-17,-7
"6992",-17,-7
"6993",-17,-7
"6994",-17,-7
"6995",-17,-7
"6996",-17,-7
"6997",-17,-7
"6998",-17,-7
"6999",-17,-7
"7000",-17,-7
"7001",-10,7
"7002",-10,7
"7003",-10,7
"7004",-10,7
"7005",-10,7
"7006",-10,7
"7007",-10,7
"7008",-10,7
"7009",-10,7
"7010",-10,7
"7011",7,-6
"7012",7,-6
"7013",7,-6
"7014",7,-6
"7015",7,-6
"7016",7,-6
"7017",7,-6
"7018",7,-6
"7019",7,-6
"7020",7,-6
"7021",0,-6
"7022",0,-6
"7023",0,-6
"7024",0,-6
"7025",0,-6
"7026",0,-6
"7027",0,-6
"7028",0,-6
"7029",0,-6
"7030",0,-6
"7031",4,-8
"7032",4,-8
"7033",4,-8
"7034",4,-8
"7035",4,-8
"7036",4,-8
"7037",4,-8
"7038",4,-8
"7039",4,-8
"7040",4,-8
"7041",-1,-10
"7042",-1,-10
"7043",-1,-10
"7044",-1,-10
"7045",-1,-10
"7046",-1,-10
"7047",-1,-10
"7048",-1,-10
"7049",-1,-10
"7050",-1,-10
"7051",4,-8
"7052",4,-8
"7053",4,-8
"7054",4,-8
"7055",4,-8
"7056",4,-8
"7057",4,-8
"7058",4,-8
"7059",4,-8
"7060",4,-8
"7061",-8,3
"7062",-8,3
"7063",-8,3
"7064",-8,3
"7065",-8,3
"7066",-8,3
"7067",-8,3
"7068",-8,3
"7069",-8,3
"7070",-8,3
"7071",-22,11
"7072",-22,11
"7073",-22,11
"7074",-22,11
"7075",-22,11
"7076",-22,11
"7077",-22,11
"7078",-22,11
"7079",-22,11
"7080",-22,11
"7081",4,-11
"7082",4,-11
"7083",4,-11
"7084",4,-11
"7085",4,-11
"7086",4,-11
"7087",4,-11
"7088",4,-11
"7089",4,-11
"7090",4,-11
"7091",2,-4
"7092",2,-4
"7093",2,-4
"7094",2,-4
"7095",2,-4
"7096",2,-4
"7097",2,-4
"7098",2,-4
"7099",2,-4
"7100",2,-4
"7101",2,7
"7102",2,7
"7103",2,7
"7104",2,7
"7105",2,7
"7106",2,7
"7107",2,7
"7108",2,7
"7109",2,7
"7110",2,7
"7111",-5,-11
"7112",-5,-11
"7113",-5,-11
"7114",-5,-11
"7115",-5,-11
"7116",-5,-11
"7117",-5,-11
"7118",-5,-11
"7119",-5,-11
"7120",-5,-11
"7121",11,-17
"7122",11,-17
"7123",11,-17
"7124",11,-17
"7125",11,-17
"7126",11,-17
"7127",11,-17
"7128",11,-17
"7129",11,-17
"7130",11,-17
"7131",0,-3
"7132",0,-3
"7133",0,-3
"7134",0,-3
"7135",0,-3
"7136",0,-3
"7137",0,-3
"7138",0,-3
"7139",0,-3
"7140",0,-3
"7141",9,-5
"7142",9,-5
"7143",9,-5
"7144",9,-5
"7145",9,-5
"7146",9,-5
"7147",9,-5
"7148",9,-5
"7149",9,-5
"7150",9,-5
"7151",12,8
"7152",12,8
"7153",12,8
"7154",12,8
"7155",12,8
"7156",12,8
"7157",12,8
"7158",12,8
"7159",12,8
"7160",12,8
"7161",6,7
"7162",6,7
"7163",6,7
"7164",6,7
"7165",6,7
"7166",6,7
"7167",6,7
"7168",6,7
"7169",6,7
"7170",6,7
"7171",9,-1
"7172",9,-1
"7173",9,-1
"7174",9,-1
"7175",9,-1
"7176",9,-1
"7177",9,-1
"7178",9,-1
"7179",9,-1
"7180",9,-1
"7181",-8,11
"7182",-8,11
"7183",-8,11
"7184",-8,11
"7185",-8,11
"7186",-8,11
"7187",-8,11
"7188",-8,11
"7189",-8,11
"7190",-8,11
"7191",-16,3
"7192",-16,3
"7193",-16,3
"7194",-16,3
"7195",-16,3
"7196",-16,3
"7197",-16,3
"7198",-16,3
"7199",-16,3
"7200",-16,3
"7201",2,-10
"7202",2,-10
"7203",2,-10
"7204",2,-10
"7205",2,-10
"7206",2,-10
"7207",2,-10
"7208",2,-10
"7209",2,-10
"7210",2,-10
"7211",1,3
"7212",1,3
"7213",1,3
"7214",1,3
"7215",1,3
"7216",1,3
"7217",1,3
"7218",1,3
"7219",1,3
"7220",1,3
"7221",5,-8
"7222",5,-8
"7223",5,-8
"7224",5,-8
"7225",5,-8
"7226",5,-8
"7227",5,-8
"7228",5,-8
"7229",5,-8
"7230",5,-8
"7231",2,14
"7232",2,14
"7233",2,14
"7234",2,14
"7235",2,14
"7236",2,14
"7237",2,14
"7238",2,14
"7239",2,14
"7240",2,14
"7241",-14,4
"7242",-14,4
"7243",-14,4
"7244",-14,4
"7245",-14,4
"7246",-14,4
"7247",-14,4
"7248",-14,4
"7249",-14,4
"7250",-14,4
"7251",3,-10
"7252",3,-10
"7253",3,-10
"7254",3,-10
"7255",3,-10
"7256",3,-10
"7257",3,-10
"7258",3,-10
"7259",3,-10
"7260",3,-10
"7261",-8,-6
"7262",-8,-6
"7263",-8,-6
"7264",-8,-6
"7265",-8,-6
"7266",-8,-6
"7267",-8,-6
"7268",-8,-6
"7269",-8,-6
"7270",-8,-6
"7271",-5,-8
"7272",-5,-8
"7273",-5,-8
"7274",-5,-8
"7275",-5,-8
"7276",-5,-8
"7277",-5,-8
"7278",-5,-8
"7279",-5,-8
"7280",-5,-8
"7281",6,-9
"7282",6,-9
"7283",6,-9
"7284",6,-9
"7285",6,-9
"7286",6,-9
"7287",6,-9
"7288",6,-9
"7289",6,-9
"7290",6,-9
"7291",-1,6
"7292",-1,6
"7293",-1,6
"7294",-1,6
"7295",-1,6
"7296",-1,6
"7297",-1,6
"7298",-1,6
"7299",-1,6
"7300",-1,6
"7301",8,4
"7302",8,4
"7303",8,4
"7304",8,4
"7305",8,4
"7306",8,4
"7307",8,4
"7308",8,4
"7309",8,4
"7310",8,4
"7311",-6,-9
"7312",-6,-9
"7313",-6,-9
"7314",-6,-9
"7315",-6,-9
"7316",-6,-9
"7317",-6,-9
"7318",-6,-9
"7319",-6,-9
"7320",-6,-9
"7321",-5,10
"7322",-5,10
"7323",-5,10
"7324",-5,10
"7325",-5,10
"7326",-5,10
"7327",-5,10
"7328",-5,10
"7329",-5,10
"7330",-5,10
"7331",-15,4
"7332",-15,4
"7333",-15,4
"7334",-15,4
"7335",-15,4
"7336",-15,4
"7337",-15,4
"7338",-15,4
"7339",-15,4
"7340",-15,4
"7341",9,-4
"7342",9,-4
"7343",9,-4
"7344",9,-4
"7345",9,-4
"7346",9,-4
"7347",9,-4
"7348",9,-4
"7349",9,-4
"7350",9,-4
"7351",1,-10
"7352",1,-10
"7353",1,-10
"7354",1,-10
"7355",1,-10
"7356",1,-10
"7357",1,-10
"7358",1,-10
"7359",1,-10
"7360",1,-10
"7361",10,-12
"7362",10,-12
"7363",10,-12
"7364",10,-12
"7365",10,-12
"7366",10,-12
"7367",10,-12
"7368",10,-12
"7369",10,-12
"7370",10,-12
"7371",-4,-9
"7372",-4,-9
"7373",-4,-9
"7374",-4,-9
"7375",-4,-9
"7376",-4,-9
"7377",-4,-9
"7378",-4,-9
"7379",-4,-9
"7380",-4,-9
"7381",2,-13
"7382",2,-13
"7383",2,-13
"7384",2,-13
"7385",2,-13
"7386",2,-13
"7387",2,-13
"7388",2,-13
"7389",2,-13
"7390",2,-13
"7391",13,-2
"7392",13,-2
"7393",13,-2
"7394",13,-2
"7395",13,-2
"7396",13,-2
"7397",13,-2
"7398",13,-2
"7399",13,-2
"7400",13,-2
"7401",8,-6
"7402",8,-6
"7403",8,-6
"7404",8,-6
"7405",8,-6
"7406",8,-6
"7407",8,-6
"7408",8,-6
"7409",8,-6
"7410",8,-6
"7411",1,-4
"7412",1,-4
"7413",1,-4
"7414",1,-4
"7415",1,-4
"7416",1,-4
"7417",1,-4
"7418",1,-4
"7419",1,-4
"7420",1,-4
"7421",1,5
"7422",1,5
"7423",1,5
"7424",1,5
"7425",1,5
"7426",1,5
"7427",1,5
"7428",1,5
"7429",1,5
"7430",1,5
"7431",-1,12
"7432",-1,12
"7433",-1,12
"7434",-1,12
"7435",-1,12
"7436",-1,12
"7437",-1,12
"7438",-1,12
"7439",-1,12
"7440",-1,12
"7441",-4,11
"7442",-4,11
"7443",-4,11
"7444",-4,11
"7445",-4,11
"7446",-4,11
"7447",-4,11
"7448",-4,11
"7449",-4,11
"7450",-4,11
"7451",-14,11
"7452",-14,11
"7453",-14,11
"7454",-14,11
"7455",-14,11
"7456",-14,11
"7457",-14,11
"7458",-14,11
"7459",-14,11
"7460",-14,11
"7461",-1,1
"7462",-1,1
"7463",-1,1
"7464",-1,1
"7465",-1,1
"7466",-1,1
"7467",-1,1
"7468",-1,1
"7469",-1,1
"7470",-1,1
"7471",-7,11
"7472",-7,11
"7473",-7,11
"7474",-7,11
"7475",-7,11
"7476",-7,11
"7477",-7,11
"7478",-7,11
"7479",-7,11
"7480",-7,11
"7481",14,9
"7482",14,9
"7483",14,9
"7484",14,9
"7485",14,9
"7486",14,9
"7487",14,9
"7488",14,9
"7489",14,9
"7490",14,9
"7491",-3,-4
"7492",-3,-4
"7493",-3,-4
"7494",-3,-4
"7495",-3,-4
"7496",-3,-4
"7497",-3,-4
"7498",-3,-4
"7499",-3,-4
"7500",-3,-4
"7501",3,1
"7502",3,1
"7503",3,1
"7504",3,1
"7505",3,1
"7506",3,1
"7507",3,1
"7508",3,1
"7509",3,1
"7510",3,1
"7511",5,3
"7512",5,3
"7513",5,3
"7514",5,3
"7515",5,3
"7516",5,3
"7517",5,3
"7518",5,3
"7519",5,3
"7520",5,3
"7521",12,5
"7522",12,5
"7523",12,5
"7524",12,5
"7525",12,5
"7526",12,5
"7527",12,5
"7528",12,5
"7529",12,5
"7530",12,5
"7531",3,-7
"7532",3,-7
"7533",3,-7
"7534",3,-7
"7535",3,-7
"7536",3,-7
"7537",3,-7
"7538",3,-7
"7539",3,-7
"7540",3,-7
"7541",9,9
"7542",9,9
"7543",9,9
"7544",9,9
"7545",9,9
"7546",9,9
"7547",9,9
"7548",9,9
"7549",9,9
"7550",9,9
"7551",-1,12
"7552",-1,12
"7553",-1,12
"7554",-1,12
"7555",-1,12
"7556",-1,12
"7557",-1,12
"7558",-1,12
"7559",-1,12
"7560",-1,12
"7561",2,8
"7562",2,8
"7563",2,8
"7564",2,8
"7565",2,8
"7566",2,8
"7567",2,8
"7568",2,8
"7569",2,8
"7570",2,8
"7571",-16,-12
"7572",-16,-12
"7573",-16,-12
"7574",-16,-12
"7575",-16,-12
"7576",-16,-12
"7577",-16,-12
"7578",-16,-12
"7579",-16,-12
"7580",-16,-12
"7581",-17,5
"7582",-17,5
"7583",-17,5
"7584",-17,5
"7585",-17,5
"7586",-17,5
"7587",-17,5
"7588",-17,5
"7589",-17,5
"7590",-17,5
"7591",2,-14
"7592",2,-14
"7593",2,-14
"7594",2,-14
"7595",2,-14
"7596",2,-14
"7597",2,-14
"7598",2,-14
"7599",2,-14
"7600",2,-14
"7601",-3,-9
"7602",-3,-9
"7603",-3,-9
"7604",-3,-9
"7605",-3,-9
"7606",-3,-9
"7607",-3,-9
"7608",-3,-9
"7609",-3,-9
"7610",-3,-9
"7611",-3,1
"7612",-3,1
"7613",-3,1
"7614",-3,1
"7615",-3,1
"7616",-3,1
"7617",-3,1
"7618",-3,1
"7619",-3,1
"7620",-3,1
"7621",-16,13
"7622",-16,13
"7623",-16,13
"7624",-16,13
"7625",-16,13
"7626",-16,13
"7627",-16,13
"7628",-16,13
"7629",-16,13
"7630",-16,13
"7631",-7,-2
"7632",-7,-2
"7633",-7,-2
"7634",-7,-2
"7635",-7,-2
"7636",-7,-2
"7637",-7,-2
"7638",-7,-2
"7639",-7,-2
"7640",-7,-2
"7641",7,3
"7642",7,3
"7643",7,3
"7644",7,3
"7645",7,3
"7646",7,3
"7647",7,3
"7648",7,3
"7649",7,3
"7650",7,3
"7651",-18,7
"7652",-18,7
"7653",-18,7
"7654",-18,7
"7655",-18,7
"7656",-18,7
"7657",-18,7
"7658",-18,7
"7659",-18,7
"7660",-18,7
"7661",3,-2
"7662",3,-2
"7663",3,-2
"7664",3,-2
"7665",3,-2
"7666",3,-2
"7667",3,-2
"7668",3,-2
"7669",3,-2
"7670",3,-2
"7671",-3,5
"7672",-3,5
"7673",-3,5
"7674",-3,5
"7675",-3,5
"7676",-3,5
"7677",-3,5
"7678",-3,5
"7679",-3,5
"7680",-3,5
"7681",10,-4
"7682",10,-4
"7683",10,-4
"7684",10,-4
"7685",10,-4
"7686",10,-4
"7687",10,-4
"7688",10,-4
"7689",10,-4
"7690",10,-4
"7691",2,7
"7692",2,7
"7693",2,7
"7694",2,7
"7695",2,7
"7696",2,7
"7697",2,7
"7698",2,7
"7699",2,7
"7700",2,7
"7701",-10,11
"7702",-10,11
"7703",-10,11
"7704",-10,11
"7705",-10,11
"7706",-10,11
"7707",-10,11
"7708",-10,11
"7709",-10,11
"7710",-10,11
"7711",6,9
"7712",6,9
"7713",6,9
"7714",6,9
"7715",6,9
"7716",6,9
"7717",6,9
"7718",6,9
"7719",6,9
"7720",6,9
"7721",0,-9
"7722",0,-9
"7723",0,-9
"7724",0,-9
"7725",0,-9
"7726",0,-9
"7727",0,-9
"7728",0,-9
"7729",0,-9
"7730",0,-9
"7731",-5,-1
"7732",-5,-1
"7733",-5,-1
"7734",-5,-1
"7735",-5,-1
"7736",-5,-1
"7737",-5,-1
"7738",-5,-1
"7739",-5,-1
"7740",-5,-1
"7741",-15,1
"7742",-15,1
"7743",-15,1
"7744",-15,1
"7745",-15,1
"7746",-15,1
"7747",-15,1
"7748",-15,1
"7749",-15,1
"7750",-15,1
"7751",5,-5
"7752",5,-5
"7753",5,-5
"7754",5,-5
"7755",5,-5
"7756",5,-5
"7757",5,-5
"7758",5,-5
"7759",5,-5
"7760",5,-5
"7761",-12,2
"7762",-12,2
"7763",-12,2
"7764",-12,2
"7765",-12,2
"7766",-12,2
"7767",-12,2
"7768",-12,2
"7769",-12,2
"7770",-12,2
"7771",0,-2
"7772",0,-2
"7773",0,-2
"7774",0,-2
"7775",0,-2
"7776",0,-2
"7777",0,-2
"7778",0,-2
"7779",0,-2
"7780",0,-2
"7781",1,3
"7782",1,3
"7783",1,3
"7784",1,3
"7785",1,3
"7786",1,3
"7787",1,3
"7788",1,3
"7789",1,3
"7790",1,3
"7791",-3,-15
"7792",-3,-15
"7793",-3,-15
"7794",-3,-15
"7795",-3,-15
"7796",-3,-15
"7797",-3,-15
"7798",-3,-15
"7799",-3,-15
"7800",-3,-15
"7801",0,-7
"7802",0,-7
"7803",0,-7
"7804",0,-7
"7805",0,-7
"7806",0,-7
"7807",0,-7
"7808",0,-7
"7809",0,-7
"7810",0,-7
"7811",12,-5
"7812",12,-5
"7813",12,-5
"7814",12,-5
"7815",12,-5
"7816",12,-5
"7817",12,-5
"7818",12,-5
"7819",12,-5
"7820",12,-5
"7821",4,7
"7822",4,7
"7823",4,7
"7824",4,7
"7825",4,7
"7826",4,7
"7827",4,7
"7828",4,7
"7829",4,7
"7830",4,7
"7831",-1,7
"7832",-1,7
"7833",-1,7
"7834",-1,7
"7835",-1,7
"7836",-1,7
"7837",-1,7
"7838",-1,7
"7839",-1,7
"7840",-1,7
"7841",0,-10
"7842",0,-10
"7843",0,-10
"7844",0,-10
"7845",0,-10
"7846",0,-10
"7847",0,-10
"7848",0,-10
"7849",0,-10
"7850",0,-10
"7851",-31,4
"7852",-31,4
"7853",-31,4
"7854",-31,4
"7855",-31,4
"7856",-31,4
"7857",-31,4
"7858",-31,4
"7859",-31,4
"7860",-31,4
"7861",12,-6
"7862",12,-6
"7863",12,-6
"7864",12,-6
"7865",12,-6
"7866",12,-6
"7867",12,-6
"7868",12,-6
"7869",12,-6
"7870",12,-6
"7871",13,-5
"7872",13,-5
"7873",13,-5
"7874",13,-5
"7875",13,-5
"7876",13,-5
"7877",13,-5
"7878",13,-5
"7879",13,-5
"7880",13,-5
"7881",-2,0
"7882",-2,0
"7883",-2,0
"7884",-2,0
"7885",-2,0
"7886",-2,0
"7887",-2,0
"7888",-2,0
"7889",-2,0
"7890",-2,0
"7891",-7,14
"7892",-7,14
"7893",-7,14
"7894",-7,14
"7895",-7,14
"7896",-7,14
"7897",-7,14
"7898",-7,14
"7899",-7,14
"7900",-7,14
"7901",-9,-8
"7902",-9,-8
"7903",-9,-8
"7904",-9,-8
"7905",-9,-8
"7906",-9,-8
"7907",-9,-8
"7908",-9,-8
"7909",-9,-8
"7910",-9,-8
"7911",6,-12
"7912",6,-12
"7913",6,-12
"7914",6,-12
"7915",6,-12
"7916",6,-12
"7917",6,-12
"7918",6,-12
"7919",6,-12
"7920",6,-12
"7921",-1,-4
"7922",-1,-4
"7923",-1,-4
"7924",-1,-4
"7925",-1,-4
"7926",-1,-4
"7927",-1,-4
"7928",-1,-4
"7929",-1,-4
"7930",-1,-4
"7931",4,8
"7932",4,8
"7933",4,8
"7934",4,8
